training_step,reward
522.6612377850163,-229.43121800049897
1338.2638717632553,-131.09344853276133
2373.482014388489,-88.50620107851226
3297.991266375546,-58.7280132070379
4186.431818181818,-59.24930155397901
5170.6051660516605,-29.185384394745327
6121.712962962963,-11.268265621081271
7009.5376,-0.35013410024642944
7941.98717948718,-4.558693873481109
8936.296244784422,0.33823685394017144
9874.313725490196,16.081769181446745
10745.930835734871,18.223167704616912
11669.141221374046,38.42923262139483
12709.381355932202,54.5891502693548
13610.06911764706,59.97720156389234
14527.775735294117,32.16457589233623
15490.828101644245,43.561384812398344
16376.889674681754,63.92965758732049
17376.990322580645,61.912992135459376
18289.224199288255,57.12205968969551
19212.403656821378,47.328023265685715
20146.179577464787,56.84794281758892
21110.186464088398,62.48629200528504
22011.106329113925,80.18840336739262
22965.233022636483,87.93902694885328
23904.07594936709,80.95067337933409
24852.346534653465,95.89721582684524
25774.388106416274,85.7442546544483
26725.8987012987,93.03224783648145
27678.944318181817,99.24666489996862
28587.300613496933,108.76428395491436
29530.951773049645,95.87201378684728
